First Name,Last Name,Network Provider,Total Data (GB),Age
Mark,Carter,Sprint,2.571517132,46
Michael,Hansen,AT&T,2.05378372,24
Trevor,Evans,T-Mobile,2.723943081,55
Jason,James,AT&T,2.235283235,34
Robin,Morales,T-Mobile,1.808925595,74
Melissa,Smith,T-Mobile,4.359656324,73
Thomas,Walker,Verizon,3.284661583,85
Tammy,Walsh,AT&T,4.183664723,54
Tiffany,Smith,AT&T,3.276330711,56
Cody,Morris,AT&T,2.959711751,35
Christina,Bell,Sprint,4.916963883,75
Lisa,Scott,Verizon,4.940913225,77
Judith,Stanley,Verizon,2.132113617,70
Kathy,Cruz,Verizon,4.985118896,72
Sarah,Cline,Sprint,2.147704352,52
Eric,Chavez,AT&T,0.593265122,96
William,Bailey,AT&T,3.463154434,23
April,Robinson,AT&T,5.224520085,68
Miss,Bowers,Verizon,5.53439434,52
Heather,Cook,Verizon,0.693256907,88
Jeffrey,Miles,T-Mobile,4.376884025,49
Jack,Kaufman,Sprint,4.64588756,52
Joshua,Tyler,Sprint,2.801502865,60
April,Wright,Verizon,3.898476586,58
Robert,Moore,T-Mobile,2.642496213,99
Julie,Porter,AT&T,1.264819499,88
Nicolas,Church,Verizon,4.358169726,70
Derek,Roberts,Sprint,1.834547989,63
Gregory,Sheppard,Sprint,2.573603724,71
Tiffany,Roberts,Sprint,1.679622115,99
Henry,Rios,AT&T,4.028357402,93
Mr.,Wallace,Sprint,2.666247698,41
Jerry,Hill,AT&T,2.592801332,67
Robert,Taylor,AT&T,3.199831479,55
Lindsay,Ritter,AT&T,0.835553492,50
John,Smith,Verizon,4.956077379,76
Keith,Phelps,AT&T,2.512285077,93
Bradley,DDS,T-Mobile,2.031788671,84
Angel,Malone,Sprint,0.792232354,97
Jennifer,Mcneil,Verizon,1.053782077,59
Samuel,Rodriguez,Sprint,4.538334777,53
Olivia,Hansen,AT&T,2.917718213,24
Marc,Freeman,Verizon,3.93768901,30
Mark,Mcgee,T-Mobile,0.990688768,73
Melissa,Blackwell,AT&T,3.784899937,33
Ryan,Wise,Sprint,5.453398163,51
Mariah,Garcia,T-Mobile,1.57461161,35
Denise,Brown,AT&T,3.262191393,86
Dr.,Allen,T-Mobile,4.841331563,31
Bethany,Chen,AT&T,3.996671342,20
John,Collins,Verizon,1.249783998,100
Tonya,Quinn,AT&T,2.589348927,96
Pamela,Owens,Verizon,1.113188704,62
Richard,Frazier,AT&T,4.648784686,37
Jennifer,Huang,AT&T,3.712531,32
John,Mckinney,Sprint,4.713028575,45
Danielle,Dean,T-Mobile,0.720869253,83
Scott,Caldwell,T-Mobile,2.639180935,67
Mark,Gutierrez,T-Mobile,0.898219063,30
Todd,Woods,AT&T,1.947669635,73
Krystal,Stevens,AT&T,1.621894308,82
Sydney,Guerrero,AT&T,1.700051372,96
Cathy,Wang,Verizon,4.086252987,32
Mr.,Armstrong,Verizon,1.261306829,56
Dustin,Gilbert,Sprint,2.592450731,45
Madison,Solomon,AT&T,5.234213284,76
Aaron,Chandler,T-Mobile,5.499810206,32
Sydney,Hamilton,T-Mobile,2.017073226,40
Michael,Davis,Sprint,4.89501427,85
Mr.,Jimenez,T-Mobile,2.038073945,97
Kyle,Perez,Sprint,2.891256127,48
Steven,Smith,AT&T,4.636273076,38
Rodney,Lopez,T-Mobile,4.187566975,46
Mark,Ramirez,AT&T,5.073745408,56
Janet,MD,Verizon,3.975159095,55
Christopher,Jenkins,T-Mobile,1.533436999,47
Deanna,White,Verizon,2.874532801,63
Amanda,Rosario,T-Mobile,1.948908047,38
Kenneth,Miller,AT&T,2.389951189,52
Tony,Henry,Sprint,1.219743192,48
Steven,Russell,AT&T,2.249156178,58
Christine,Wright,AT&T,4.484123878,55
Wesley,Grimes,AT&T,5.218840511,84
Sandra,Edwards,T-Mobile,3.431149646,74
Susan,Mckinney,Sprint,3.403289739,59
Brian,Kelly,Verizon,4.426924384,60
Charles,Mcgrath,AT&T,3.749381884,64
Brandi,Lawrence,T-Mobile,5.715110081,27
William,Griffin,Verizon,1.661098278,30
Kayla,Ramirez,AT&T,3.09511597,100
Mary,Pratt,Verizon,4.725976042,20
Andrew,Thompson,AT&T,4.814369575,94
Edward,Norton,Verizon,3.181023101,86
Katherine,Knox,Verizon,1.120722838,47
Carla,Casey,Sprint,4.807613378,67
Thomas,Stout,Sprint,3.735771637,90
Gina,Fry,AT&T,4.085843719,45
Victor,Meyer,T-Mobile,3.090535425,51
Rebecca,Scott,Sprint,1.193307658,76
Charles,Garcia,Verizon,0.497658507,80
David,Hendricks,Sprint,3.262226301,89
Timothy,Roberson,Sprint,1.056013584,21
Susan,Gray,AT&T,1.52324642,89
Eric,Smith,Sprint,2.727168946,67
Nathan,Brooks,Sprint,2.395620488,53
Tamara,DDS,Verizon,2.154200223,97
Kimberly,Duncan,Sprint,1.306975563,19
Allen,Peters,Verizon,4.933690452,87
Charles,Riley,Sprint,0.919417953,91
James,Allen,Sprint,2.603795831,91
Joshua,Collins,T-Mobile,2.340313854,23
Crystal,Griffin,Sprint,4.46858951,88
Alyssa,Cooper,Verizon,2.07525224,75
Alan,Brown,Verizon,1.436037687,38
Juan,Mercer,AT&T,0.703267149,67
Kevin,Jimenez,AT&T,3.646019282,20
John,Meadows,T-Mobile,4.080336946,45
Brandy,Kim,Verizon,2.515322296,64
Andrea,White,Verizon,1.417997486,38
Anthony,Livingston,Verizon,2.057208365,86
Stephanie,Smith,T-Mobile,3.348186825,31
Amy,Robinson,Verizon,3.612499253,37
Shannon,Butler,AT&T,1.362538499,70
Theresa,Wilson,T-Mobile,3.500656987,61
Ryan,Walker,AT&T,2.10563417,80
Mark,Perez,AT&T,3.709738984,20
Laura,Thomas,T-Mobile,3.600973326,37
Diamond,Scott,Sprint,5.35306437,75
John,Lewis,Sprint,2.112852344,96
Julie,Cook,AT&T,3.433886962,57
Justin,Clark,Sprint,1.563227795,26
Kevin,Hernandez,Verizon,1.757075142,18
Victoria,Long,T-Mobile,0.78330337,31
Anne,Flores,AT&T,2.198114966,60
Paul,Perez,Verizon,1.177833566,66
Joshua,White,Sprint,5.282498136,19
Cheryl,Chavez,Verizon,3.465925927,47
Matthew,Harvey,Sprint,1.810666773,59
Joshua,Mays,AT&T,0.861376527,98
Taylor,Lopez,Verizon,2.624190041,87
Joseph,Barnes,T-Mobile,2.137483772,41
Diane,Hughes,AT&T,1.772887922,67
Carl,Mullins,Verizon,2.323168679,93
Hannah,Thomas,Verizon,4.903182452,60
Matthew,Klein,Sprint,3.072071833,25
Robert,Lee,AT&T,2.679100679,88
Matthew,Kelley,AT&T,4.030099349,70
Yolanda,Wall,AT&T,0.414066964,98
Emma,Russo,AT&T,1.607098513,51
Kathleen,Poole,Sprint,3.266859861,48
Jordan,Flores,T-Mobile,3.6455151,34
Edward,Rodriguez,AT&T,2.81375693,42
Carla,Hill,Sprint,1.228936217,27
Christopher,Roberts,T-Mobile,5.050463883,35
Samantha,Murphy,T-Mobile,2.430062302,34
Richard,Cook,Sprint,4.404078505,64
Chad,Tran,AT&T,5.186215206,78
Kelly,Rodriguez,T-Mobile,2.234658846,67
John,Steele,AT&T,4.728615439,92
Patricia,Fischer,AT&T,3.917323381,89
Heather,Burton,Verizon,5.22563942,39
Jesus,White,AT&T,2.166579012,41
Steven,Burns,Verizon,5.178298282,50
Seth,Curry,T-Mobile,1.167814145,38
Gabrielle,Hobbs,Sprint,3.952232581,67
Angel,Crawford,Verizon,3.040617663,84
John,Kennedy,Sprint,1.101163234,35
Maxwell,Sheppard,T-Mobile,0.690429542,82
Rachel,York,AT&T,1.993219689,72
Shannon,Gonzalez,T-Mobile,2.873925321,28
Justin,Brown,Sprint,1.993925579,36
Chase,Harrison,T-Mobile,1.98325584,62
Kyle,Abbott,AT&T,2.808925568,25
Joseph,Meyer,T-Mobile,2.504686493,77
Amy,Leon,AT&T,3.090377803,99
Mary,Kennedy,Verizon,5.195446344,44
Melissa,Sanchez,Sprint,3.499268666,45
Julia,Sampson,AT&T,0.327160845,42
Aimee,Fox,AT&T,3.204665557,37
David,Gonzales,T-Mobile,4.687322092,26
Troy,Taylor,Verizon,1.174488485,70
Catherine,Morton,AT&T,2.934673854,80
Joseph,Skinner,Verizon,3.142548873,37
Matthew,Jr.,Verizon,5.534583962,73
Lindsay,Clark,T-Mobile,3.108549237,75
Christopher,Cardenas,AT&T,4.378023832,95
Danny,Clark,T-Mobile,1.77879358,73
Robert,Roth,Sprint,4.426459516,87
Stacie,Johnson,Sprint,2.122512158,55
Daniel,Bowen,AT&T,2.970645906,61
Dylan,Sanchez,Verizon,2.851789768,43
Cynthia,Hood,AT&T,4.660119174,22
Heather,Torres,AT&T,0.321794748,60
Taylor,Mack,Sprint,1.665612096,54
Ryan,Mendoza,Sprint,4.001792868,39
Meagan,Cole,Verizon,3.170569035,38
Stephanie,Richardson,Verizon,1.437854308,74
Brett,Patterson,AT&T,1.907805237,95
Danny,Osborne,T-Mobile,1.931118712,87
Emily,Nunez,AT&T,2.560512503,56
Carla,Martinez,Verizon,4.379545935,71
Colin,Thomas,T-Mobile,0.575536247,95
Carl,Thomas,Sprint,4.850734632,22
Jack,Jones,Verizon,2.303632607,40
Amy,Ortega,Verizon,1.994796468,21
Matthew,Harrison,T-Mobile,2.859991146,77
Justin,Williams,Verizon,3.469392722,40
Jessica,Clark,Verizon,0.444897724,83
Clayton,Cordova,Verizon,3.830518068,77
Deanna,Montoya,Verizon,3.80141136,84
Scott,Lowery,Verizon,0.893731206,30
Robert,Rivera,Verizon,1.455179536,78
Mark,Davis,Verizon,1.642274619,48
Tracy,Walters,Verizon,4.421488716,54
Anthony,Grant,Sprint,2.110427217,84
Margaret,Ellis,Verizon,3.943985779,79
Michael,Dean,Sprint,3.576373515,77
Carolyn,Powell,Sprint,3.858996637,63
Tanya,Miller,AT&T,3.386683907,27
Donna,Hayes,AT&T,1.810662768,43
Brian,Wilson,Sprint,5.311661509,19
Fernando,Johnson,Sprint,4.010077813,78
Melissa,Bean,Verizon,2.47806824,93
Sandra,Sanchez,AT&T,3.73615999,91
Aaron,Delgado,T-Mobile,3.044378375,22
April,Lewis,AT&T,2.539977762,71
Lisa,Atkins,Sprint,2.736083285,18
Curtis,Johnson,Sprint,1.802606984,57
Thomas,Morales,Verizon,5.252556794,34
Jeremy,Murphy,Verizon,2.870163745,34
Danielle,Avery,AT&T,1.174239078,81
Clinton,Diaz,Verizon,2.879904312,94
Courtney,Martin,T-Mobile,0.852719484,44
Mr.,Gutierrez,T-Mobile,2.378894522,76
Anthony,Harrison,Verizon,2.503886299,94
Eric,James,T-Mobile,3.598607826,81
Jeremy,Williams,T-Mobile,5.38915921,22
Joel,Ross,AT&T,5.040688782,76
Troy,Wheeler,T-Mobile,0.954935044,77
Christina,Sanchez,Sprint,3.375786447,87
Stephen,Mullen,Sprint,4.440141245,58
William,Valentine,AT&T,1.273926711,28
Teresa,Chase,Verizon,3.849809534,95
Anthony,Lawson,AT&T,5.070848725,33
Samuel,Gonzalez,Verizon,3.887892535,75
Carrie,Smith,Verizon,2.193612109,49
Bethany,Wright,Verizon,4.683057355,43
Alvin,King,Verizon,5.139457358,47
Mercedes,Turner,Verizon,4.447722692,74
Bruce,Smith,AT&T,1.856089246,30
Larry,Turner,Verizon,3.962049361,77
Ryan,Kennedy,T-Mobile,2.442008512,59
Margaret,Cook,T-Mobile,2.069837252,33
Jason,Hughes,Verizon,3.145577516,18
Belinda,Pierce,T-Mobile,5.792319258,69
Juan,Page,Sprint,4.57164051,57
Kenneth,Wilson,AT&T,3.795214304,45
Christina,Strickland,AT&T,2.948065426,78
Stanley,Horne,Verizon,2.190825964,57
Kimberly,Hansen,Verizon,5.149019563,77
Brian,Keller,Sprint,3.009798867,80
Mrs.,Martinez,Verizon,4.567888765,83
Martha,Tucker,T-Mobile,3.170651083,77
Kevin,Allison,Sprint,4.030940287,61
Lisa,Crosby,T-Mobile,4.620313504,34
Kathleen,Dalton,AT&T,2.808987745,92
Teresa,White,T-Mobile,0.514963185,32
John,Harrell,AT&T,1.894894556,75
Brittany,Duffy,T-Mobile,5.340991416,41
Christopher,Walker,AT&T,3.585021979,30
Kevin,Davis,Verizon,4.571573408,40
Cameron,Carrillo,T-Mobile,2.309680312,99
Robin,Clark,AT&T,3.928185304,42
Kevin,Todd,T-Mobile,3.599324198,63
Rachel,Hopkins,Sprint,1.84352598,32
Michele,Walls,Verizon,4.940123953,82
Robert,Green,AT&T,2.071282335,33
Jenna,Ramos,Sprint,1.947934911,82
Shane,Lewis,T-Mobile,2.122525308,24
Diane,Torres,Sprint,0.954946055,55
Alexandra,Olson,T-Mobile,4.035993018,56
Savannah,Morris,Verizon,2.071375884,64
Rachel,White,Sprint,4.25885568,31
Maria,Jackson,Verizon,2.372768072,89
Mariah,Mack,AT&T,2.922510182,24
Kelly,Williams,T-Mobile,3.199970051,61
Scott,Randolph,T-Mobile,4.534388902,35
Kathryn,Smith,Verizon,2.026387535,34
Monique,Wright,Verizon,5.558384046,90
Stacey,Orr,AT&T,3.429487789,27
Elizabeth,Sharp,Sprint,0.532510448,80
Seth,Smith,T-Mobile,2.07968201,67
James,Walker,T-Mobile,2.556298444,23
Mathew,Carroll,AT&T,4.415223814,98
Heidi,Hicks,AT&T,2.410494563,60
Troy,Fitzpatrick,Verizon,2.524042044,61
John,Smith,Verizon,1.333380716,55
Yolanda,Armstrong,Sprint,2.284967536,41
Sharon,Sanchez,AT&T,3.532303833,44
Kayla,Bauer,Sprint,3.747161129,89
Laurie,Ford,AT&T,0.518023478,28
David,Clark,T-Mobile,0.876565537,71
Austin,Patterson,AT&T,2.439753979,85
Joseph,DVM,AT&T,4.331258401,83
Trevor,Taylor,T-Mobile,4.717803889,50
Elizabeth,Wilkins,AT&T,0.176715622,85
Ebony,Garcia,Sprint,1.749189637,42
Mark,Brown,Verizon,2.233786299,31
Joseph,III,Verizon,4.551374655,71
Denise,Fields,Sprint,2.654701699,57
Cole,Anderson,T-Mobile,2.02795088,60
Alyssa,Little,AT&T,2.747326027,70
John,Jr.,Sprint,2.563551012,84
Caitlin,Herman,Verizon,3.967122329,26
Jeffrey,Vazquez,Verizon,0.450586547,33
Emily,Bishop,Sprint,2.882161213,83
Lisa,Dominguez,Verizon,3.522405274,85
Tanya,Williams,Sprint,2.245950877,89
Katrina,Malone,Verizon,3.833086125,59
Tiffany,Dudley,Sprint,2.621677273,79
Joseph,Stephenson,AT&T,3.791079364,26
Dale,MD,AT&T,0.980236995,47
Bradley,Jr.,AT&T,4.612110941,81
Mark,Prince,AT&T,0.893641097,94
Megan,Turner,Verizon,0.875071962,33
Sierra,Adkins,T-Mobile,5.00797879,63
Brenda,Francis,Sprint,5.138993504,35
Samuel,Bryant,T-Mobile,0.726351607,58
Jessica,Wallace,Verizon,4.980223922,34
Maureen,Mcguire,Verizon,2.303029707,51
Robert,Cervantes,T-Mobile,3.529215245,44
Kevin,Smith,T-Mobile,0.770683417,78
Jacob,Kelly,Verizon,2.365906892,60
Cindy,Hines,Verizon,3.001367597,90
Edwin,Pacheco,Sprint,3.419576538,37
Molly,Ward,AT&T,3.355020667,68
Michael,Jacobson,AT&T,2.706807256,27
Diana,Contreras,Sprint,4.941117835,72
Taylor,Miller,T-Mobile,1.268623778,44
Toni,Jackson,Verizon,0.897574875,75
Angela,Little,T-Mobile,3.988116879,22
Catherine,Leonard,AT&T,0.562169576,83
Kara,Dudley,AT&T,3.177484613,94
James,Olson,T-Mobile,2.805124617,44
Jeffrey,Wilson,AT&T,2.296853212,50
Sharon,Johnson,Verizon,5.479113618,28
Kristopher,Perez,Sprint,2.245676928,83
Melissa,Morgan,T-Mobile,2.372789752,50
Daniel,Riley,Verizon,1.740275375,50
Charles,Harris,Verizon,0.92316598,20
Susan,Costa,AT&T,2.722555389,63
Mrs.,DDS,Verizon,4.189659457,66
Rick,Gomez,T-Mobile,4.481909211,61
Chase,Garcia,Verizon,4.660903632,41
Jessica,Cline,Sprint,1.61768491,60
Monica,Warren,Verizon,0.245076621,43
James,May,Verizon,5.493426297,47
Bryan,Reid,Sprint,0.21637279,53
Jason,Foster,Verizon,4.953626635,43
Kayla,MD,Verizon,4.598248794,42
Brett,Ross,AT&T,4.904282545,49
Ian,Brooks,T-Mobile,1.945494066,92
Amanda,Thomas,AT&T,1.808491311,46
Doris,Baker,T-Mobile,3.839851748,53
Robert,Zuniga,Sprint,4.301022958,96
Vincent,Frederick,Sprint,1.214276815,58
Aaron,Gordon,Sprint,4.843122029,36
Cynthia,Medina,T-Mobile,1.182903886,96
Mary,Brown,T-Mobile,3.148763235,20
Lindsay,Rogers,T-Mobile,4.32291517,81
David,Anderson,Sprint,1.362771172,81
Christopher,Clark,T-Mobile,1.793904953,92
Ryan,Randall,Verizon,1.074642615,86
Martin,Adkins,AT&T,0.77091679,76
Scott,Robinson,Sprint,1.018842496,48
Kimberly,Bond,AT&T,1.562289573,67
Joseph,Sullivan,Verizon,1.957262605,49
Christina,Wilson,T-Mobile,4.614665844,87
Meghan,Hernandez,AT&T,4.779146653,41
Jacob,Campbell,Verizon,2.545129858,26
Travis,Simpson,Verizon,0.861839084,32
Amber,Kennedy,AT&T,1.321154904,100
James,Swanson,Sprint,4.174822177,70
Tony,Long,AT&T,3.995970878,82
Dr.,Ellis,Sprint,4.850461045,20
Kimberly,Navarro,T-Mobile,0.247344699,18
Donald,Vargas,Sprint,4.234282742,35
Ernest,Brady,T-Mobile,2.764719841,90
Jose,Mckenzie,AT&T,4.801567726,35
Gregory,Anderson,T-Mobile,3.231216797,52
Joe,Meadows,Verizon,2.390402897,44
Diamond,Williams,T-Mobile,3.278576176,76
Brittany,Austin,Sprint,4.912657549,82
Susan,Lee,Sprint,2.115448997,41
Steve,Wilson,Sprint,1.24598832,45
Frances,Baird,T-Mobile,2.680156028,83
Cheyenne,Hurley,Sprint,1.773274735,59
David,Carroll,Sprint,3.03960968,20
Kiara,Horton,Verizon,5.49287642,82
Alexandria,Rivera,T-Mobile,3.09018052,99
Richard,Edwards,Verizon,3.963062065,99
Nicholas,Doyle,Sprint,3.763327002,87
Gregory,Gomez,Sprint,4.563793046,59
Amy,Miranda,Sprint,5.122920838,87
Donna,Martin,T-Mobile,4.073571405,63
Kimberly,Johnson,AT&T,2.990186127,99
Christine,Santos,Sprint,1.777474685,65
Lynn,Valentine,Sprint,1.861078512,61
Kevin,Brown,Sprint,2.085741368,46
Tina,Berry,Sprint,1.642147166,57
Calvin,Rodriguez,T-Mobile,3.724129086,26
John,Moss,AT&T,3.255372024,39
Erica,Cochran,AT&T,1.398152791,70
Laura,Bell,AT&T,5.692583319,39
Leslie,Vasquez,Sprint,2.420022626,19
Tammy,Daniels,Sprint,3.051467681,71
Kimberly,Sanchez,AT&T,3.580040925,67
Gabriel,Cox,AT&T,3.519142346,25
Heather,Miller,Sprint,1.710784981,56
Steven,Smith,Sprint,4.510526664,36
Carolyn,Hanna,Verizon,0.741082712,99
David,Hobbs,Verizon,3.366636686,45
Teresa,Jefferson,Verizon,2.178639454,18
Kaitlin,Johnson,AT&T,3.076292097,20
Carolyn,PhD,T-Mobile,1.518180895,98
Bryan,Ellis,Sprint,4.237135518,89
Lori,MD,Verizon,1.923306896,76
Deanna,Stewart,T-Mobile,4.815114789,88
Danielle,Franklin,Sprint,4.772028522,44
Dan,Lopez,T-Mobile,2.575331834,63
Ashley,Brooks,AT&T,2.46481576,30
Rodney,Peck,AT&T,3.796053257,45
Crystal,Lewis,AT&T,0.578450066,76
Jessica,Anderson,Verizon,1.155437074,42
Travis,Hawkins,Sprint,1.559796429,38
Dean,Suarez,AT&T,3.715446096,66
Derrick,Lee,Verizon,1.674702432,51
Michael,Gomez,Verizon,2.171532495,27
William,Pham,Verizon,3.807860039,82
Eric,Ramirez,Verizon,0.889632075,21
Michael,Foster,AT&T,1.34759188,71
Matthew,Johnson,Verizon,5.12889183,92
Amanda,Jones,AT&T,3.603439499,98
Jesse,Price,AT&T,1.85148451,91
Gabriel,Martinez,Verizon,1.009157036,19
Antonio,Sosa,AT&T,3.330405328,22
Crystal,Roberts,Sprint,1.341042856,72
Brandi,Cooper,Sprint,4.895300002,96
Megan,Washington,T-Mobile,4.209997427,29
Jennifer,Evans,Sprint,5.422750124,78
Timothy,Payne,AT&T,4.690073393,68
Katherine,Bautista,AT&T,2.781167045,48
Sharon,Mercer,Sprint,3.711764451,77
Steven,Cohen,Verizon,4.03983541,18
Natalie,Ramos,Verizon,3.293305203,81
Cody,Wilkerson,AT&T,1.124866691,41
Sue,Marshall,Verizon,2.707827997,86
Steven,Collier,T-Mobile,1.060628347,33
David,Dougherty,T-Mobile,3.529346635,19
Sarah,Clark,Sprint,3.791376994,27
Phyllis,Kelly,Sprint,4.8827928,65
Yvonne,West,Verizon,3.649662551,100
Stephanie,Collins,AT&T,4.416404651,64
Amy,Rodriguez,Sprint,2.167610621,79
Lucas,Thomas,T-Mobile,2.264728784,66
Sarah,Lewis,Sprint,4.804163214,67
James,Cruz,Sprint,4.20827186,78
Bradley,Romero,T-Mobile,3.902628621,58
Stephen,Guerrero,AT&T,1.377403551,35
Crystal,Robinson,Sprint,4.03596103,58
Patricia,Valencia,Sprint,5.231386779,51
Mrs.,MD,Sprint,1.463464243,85
Laura,Morgan,Verizon,4.077805065,100
Mrs.,Martinez,Sprint,2.755762915,94
Tracey,Williams,T-Mobile,1.127526394,96
Alisha,Chang,AT&T,4.443291101,74
Karen,Butler,AT&T,1.167214201,55
Jamie,Harris,T-Mobile,1.57698674,75
Lisa,Johnson,Verizon,4.488741488,95
Michael,Calhoun,T-Mobile,4.328039135,28
Craig,Mcdonald,AT&T,2.193208769,100
Karen,Myers,T-Mobile,4.824575225,97
Mrs.,MD,Verizon,1.551950473,55
Eric,Harrington,AT&T,5.103943655,88
Thomas,Dickerson,Verizon,3.703023052,51
Mary,White,T-Mobile,2.345811808,31
Daniel,Gill,Sprint,1.050359876,21
Anthony,Smith,T-Mobile,1.869388727,26
Crystal,Lawson,Verizon,1.28225642,30
Andrea,Sanders,T-Mobile,3.413001603,64
Brandon,Jarvis,Sprint,2.739631118,67
Toni,Bowman,Verizon,2.241615363,48
Oscar,Welch,T-Mobile,3.787594227,37
Mr.,Myers,Verizon,2.016754148,46
Tanya,Villegas,Verizon,3.507883217,34
Lauren,Benson,AT&T,1.860291486,71
Rebecca,Butler,AT&T,3.844282909,24
Mary,Pitts,Verizon,3.529516622,89
Kristen,Prince,T-Mobile,4.78332489,57
Cameron,Mccormick,T-Mobile,0.653230395,80
James,MD,T-Mobile,1.959343596,24
John,Tucker,Sprint,1.606243652,67
Christine,Bailey,Verizon,1.927764161,40
Matthew,Brooks,Verizon,0.870053421,46
Maurice,Thompson,Sprint,3.003614317,55
Brandon,Pierce,Verizon,3.247112981,89
Heather,Fields,Verizon,5.058962488,21
Sergio,Pierce,Sprint,2.39994779,27
Evan,Church,AT&T,3.178578156,46
Randy,Scott,Verizon,5.240817953,84
Cheryl,Rodriguez,Sprint,3.01258897,60
Jeffrey,Hudson,T-Mobile,3.018209432,70
Matthew,Silva,AT&T,5.392089794,53
Allison,Hess,T-Mobile,5.685401026,92
William,Love,Verizon,2.156192255,82
Nicholas,Watson,AT&T,3.987618295,47
Jeffrey,Rogers,Sprint,3.026162743,43
Marcus,Tapia,Verizon,4.138781431,80
Matthew,Smith,Sprint,5.19985792,97
Jordan,Jackson,AT&T,1.84191476,54
Susan,Meza,T-Mobile,4.418383938,30
John,Johnson,Verizon,3.996874339,50
Melissa,Gonzalez,Verizon,1.709210931,66
Sabrina,Fleming,Sprint,4.36714191,47
Matthew,Hunter,AT&T,2.142328509,90
Michael,Riley,Sprint,1.349793738,68
Bonnie,Rivera,AT&T,5.264586058,30
Arthur,Rivera,Verizon,2.624076688,65
Taylor,Rose,AT&T,2.787331576,77
Nathan,Wong,Verizon,4.923054349,69
Ashley,Cameron,AT&T,4.995878923,60
David,Jackson,T-Mobile,4.892025998,57
Kevin,Smith,AT&T,3.158630234,23
Kathleen,Rodriguez,T-Mobile,3.455504742,84
Ian,Marshall,AT&T,1.700477463,39
Diane,Schmidt,AT&T,3.026603827,91
Travis,Barnes,Sprint,5.00539959,35
Ashley,Ponce,Sprint,3.970124051,76
Christine,Brewer,Verizon,0.766383306,55
Lance,Wolfe,Sprint,1.380030746,36
Danny,Caldwell,AT&T,5.169007574,22
Damon,Kirby,Sprint,5.031290433,71
Robert,Miller,AT&T,2.68439604,47
Monica,Dunn,T-Mobile,3.911770562,87
Taylor,Donovan,AT&T,1.585256486,40
Luis,Henderson,Verizon,4.528757069,26
Amber,Thomas,T-Mobile,3.504468464,44
Becky,Hernandez,Verizon,3.895582835,36
Joshua,Mitchell,Verizon,2.171490827,74
Cynthia,Lee,Verizon,2.626331592,48
Ryan,Callahan,Sprint,1.218927669,43
Jay,Smith,Verizon,4.998523264,58
Mrs.,DDS,T-Mobile,4.729639999,98
Jessica,Coffey,AT&T,4.564450007,86
Donna,Wright,Verizon,4.673640671,88
Robert,May,T-Mobile,3.429799861,80
Sean,Espinoza,Verizon,1.275526256,100
Candice,Rodriguez,AT&T,4.102089471,66
Phillip,Morrison,T-Mobile,2.444976666,44
Paul,Howe,T-Mobile,3.064659951,53
Bryan,Davis,AT&T,1.454300655,51
Kevin,Washington,T-Mobile,2.719856574,62
Brooke,Golden,AT&T,4.004064971,51
Luis,Johnson,T-Mobile,1.109330587,27
Michael,Murray,T-Mobile,1.212001281,69
Laura,Weber,AT&T,3.589858758,91
Jessica,Miller,AT&T,4.300463423,32
Natalie,Harrison,T-Mobile,3.102272637,34
Lisa,King,T-Mobile,1.023372941,85
Francis,White,AT&T,2.745651635,82
Derrick,Thornton,Sprint,4.202374879,90
Heather,White,AT&T,3.639454238,24
Mark,Monroe,T-Mobile,1.047639183,54
Benjamin,King,T-Mobile,5.492991781,57
Hunter,Maynard,T-Mobile,1.91337148,70
Samantha,Castro,AT&T,1.751913003,70
Hailey,Ward,T-Mobile,2.733753644,56
Brittany,Hanson,Sprint,2.197114874,80
Ashley,Long,Verizon,5.187398302,30
Joseph,Andrews,Sprint,0.550698396,57
Kayla,Rodriguez,AT&T,1.912732799,66
Ryan,Turner,T-Mobile,2.421390745,85
Christine,DVM,AT&T,3.022917669,82
Crystal,Hopkins,Verizon,1.042631629,87
Madison,Walker,AT&T,1.208254554,65
Matthew,Woods,T-Mobile,1.451787468,51
Lindsay,Patel,Verizon,2.90502997,30
Tyler,Johnson,Verizon,3.867147543,79
William,Bullock,T-Mobile,4.090773327,44
Denise,Garcia,T-Mobile,3.482260131,30
John,Blankenship,T-Mobile,2.932423661,72
Caroline,Perkins,AT&T,4.772207978,46
Kevin,Alexander,Sprint,3.080102411,25
Michael,Martin,AT&T,2.06247739,22
Brett,Jones,AT&T,3.945854164,61
Jasmine,Velasquez,Sprint,4.101347717,23
Shane,Martin,T-Mobile,2.606330944,62
Sarah,Robinson,T-Mobile,0.740996763,77
James,Jackson,Sprint,1.212589595,63
Elizabeth,Benton,Sprint,4.551925605,41
Jennifer,Guzman,AT&T,0.425315454,32
Matthew,Hinton,Verizon,2.959066035,18
Kyle,Roberts,Sprint,1.409760696,92
Dylan,Owens,AT&T,1.744613094,24
Anthony,Blair,Verizon,1.456116837,98
Lydia,Blair,T-Mobile,0.521071167,100
William,Ellis,T-Mobile,1.226686026,56
Christine,Chavez,AT&T,3.747209476,70
Christine,Newman,AT&T,2.738620562,34
Debra,Snow,Sprint,4.005342859,41
Laura,Taylor,T-Mobile,0.514020118,59
Joseph,Hernandez,AT&T,4.523686416,70
Olivia,Johnson,T-Mobile,5.689883523,28
Ryan,Martinez,T-Mobile,0.409559915,25
Mitchell,Hughes,Sprint,5.427112442,52
