First Name,Last Name,Upstream Data (MB),Downstream Data (MB),App Name,Timestamp
Kevin,Long,3.06,173.72,TikTok,2023-11-23 10:43:07
Jessica,Nguyen,21.82,74.15,Twitter,2024-04-03 08:20:55
Veronica,Schmidt,15.08,429.41,WhatsApp,2023-07-18 01:04:16
Annette,Aguilar,23.49,179.07,TikTok,2023-10-02 04:58:12
Jennifer,Schwartz,1.05,275.41,TikTok,2023-09-09 09:35:58
Cameron,Bailey,58.96,72.04,WhatsApp,2023-11-30 04:33:16
Amy,Rangel,91.73,426.64,WhatsApp,2023-10-18 08:43:13
Bryan,Harmon,25.72,361.88,TikTok,2023-09-04 07:30:38
Leah,Williams,13.65,251.44,TikTok,2023-09-14 18:13:15
Christopher,Fernandez,50.87,96.03,WhatsApp,2024-01-14 05:17:52
Deborah,Santiago,81.99,120.47,WhatsApp,2023-08-25 10:04:38
Joshua,Elliott,21.96,261.7,Twitter,2023-11-14 10:51:10
Holly,Alvarez,16.82,304.99,Twitter,2023-09-23 10:09:05
Whitney,Henson,98.04,59.78,Facebook,2023-06-01 08:50:14
Gwendolyn,Torres,44.57,76.67,WhatsApp,2024-05-10 20:03:06
Peter,Hatfield,50.73,242.6,TikTok,2023-06-03 06:08:56
Monique,Huynh,52.44,250.65,Twitter,2024-05-05 07:12:52
Tammy,Farrell,46.96,350.46,Twitter,2023-10-19 09:25:40
Tracy,Vincent,34.83,474.03,Facebook,2023-07-10 16:05:16
Nancy,Cabrera,92.35,60.21,Instagram,2023-09-16 07:54:11
Stacey,Mitchell,39.59,126.04,Facebook,2023-11-04 10:17:04
Cynthia,Larson,85.15,126.81,Twitter,2024-05-04 17:12:01
Kyle,Mayo,84.41,390.59,WhatsApp,2024-05-22 10:54:18
Theresa,Lee,43.54,257.32,Instagram,2023-10-01 18:45:39
Stacy,Peters,92.1,360.16,WhatsApp,2023-10-14 14:45:33
Audrey,Collins,45.12,447.94,Twitter,2024-02-21 00:25:17
Sarah,Braun,69.16,91.3,Instagram,2023-07-01 22:53:20
Dawn,Mckay,78.79,41.08,Twitter,2023-08-09 04:03:22
Sarah,Sullivan,67.27,487.99,WhatsApp,2024-01-16 09:42:04
Monica,Wheeler,92.43,483.62,YouTube,2024-01-15 22:46:31
Christine,Manning,78.58,498.6,YouTube,2023-06-15 12:53:32
Joel,Barton,5.01,214.7,YouTube,2023-12-14 08:29:58
Eric,Murphy,12.37,329.03,YouTube,2024-02-19 19:05:47
Steven,Murray,82.6,89.16,YouTube,2023-12-20 00:38:31
Kimberly,Cowan,4.13,401.16,Twitter,2023-11-30 18:57:18
James,Mcpherson,4.9,15.02,Facebook,2023-07-22 13:40:55
Sherri,Lopez,0.95,331.66,Facebook,2023-10-07 13:37:14
Dustin,Lee,97.41,418.01,WhatsApp,2023-09-10 19:17:19
Loretta,Morgan,98.62,472.33,WhatsApp,2023-09-26 08:20:33
Michael,Cox,52.68,420.94,Facebook,2024-05-12 22:10:17
Kevin,Gray,67.57,16.87,Snapchat,2024-05-07 18:16:07
Robert,Larsen,43.64,224.78,WhatsApp,2023-09-28 15:47:40
Holly,Miller,8.66,295.25,YouTube,2023-06-25 15:25:38
Amy,Vasquez,17.98,173.66,YouTube,2023-06-02 00:09:46
Vincent,Wood,45.99,255.45,Instagram,2023-11-08 13:17:47
Peter,Sullivan,24.39,390.91,Twitter,2023-12-22 02:32:58
Douglas,Keith,38.87,43.77,TikTok,2024-02-11 23:34:41
Christy,White,85.12,491.32,Instagram,2023-06-29 09:24:23
Patricia,Robbins,51.18,11.97,YouTube,2023-11-16 12:33:44
Katelyn,Rose,86.27,337.49,TikTok,2023-07-16 23:14:58
Elizabeth,Stewart,47.68,441.71,WhatsApp,2023-11-04 21:52:59
Brian,Wood,29.54,119.23,WhatsApp,2023-06-30 03:26:00
Dustin,Richards,72.74,14.06,YouTube,2024-05-13 22:46:08
Thomas,Clay,50.46,257.48,Twitter,2023-06-30 06:29:02
Dawn,Adams,94.49,165.19,Instagram,2024-03-07 13:30:14
Kevin,Nelson,27.83,247.27,TikTok,2024-03-12 20:59:13
Kurt,Lewis,39.31,398.69,Instagram,2023-11-14 09:09:51
Matthew,Kelley,41.95,462.67,TikTok,2023-06-14 16:09:01
Jesse,Jones,76.54,270.76,Snapchat,2024-02-07 04:16:23
Brandon,Ward,70.58,73.35,WhatsApp,2024-03-12 22:59:10
Jennifer,Thompson,43.09,168.32,YouTube,2024-03-27 23:28:44
Joshua,Franklin,73.82,109.91,WhatsApp,2024-04-25 08:48:46
Heather,Dunn,31.0,295.31,YouTube,2024-01-27 04:12:20
Megan,Bailey,53.75,327.41,Snapchat,2023-10-17 04:36:04
Alan,Mitchell,11.16,417.09,Snapchat,2024-04-12 18:05:21
Brett,Joyce,68.78,432.92,YouTube,2024-01-18 20:43:00
Eric,Brooks,98.04,398.56,TikTok,2024-02-05 19:03:15
Jeff,Morris,84.17,211.29,TikTok,2023-10-11 18:12:37
Jenna,Dawson,38.89,321.03,Facebook,2023-12-27 09:13:26
Michelle,Harris,54.42,253.39,YouTube,2023-10-19 07:08:14
Adrienne,Cortez,22.08,350.79,YouTube,2023-11-17 07:57:26
Henry,Bonilla,76.73,265.34,Instagram,2024-02-29 12:09:45
Bradley,Rocha,7.32,432.37,Instagram,2023-07-07 16:54:47
Michelle,Spears,34.21,109.76,Facebook,2024-04-22 03:03:24
Joseph,Norton,3.44,261.55,TikTok,2023-10-09 07:10:47
Anthony,Newman,66.03,215.48,Instagram,2023-08-21 15:09:34
Linda,Moore,8.32,418.04,Instagram,2023-09-12 16:19:39
Cheryl,Scott,31.82,129.7,Snapchat,2024-01-11 04:43:20
Robert,Wood,18.48,388.6,Facebook,2024-03-12 22:16:20
Misty,Bishop,70.97,482.95,Twitter,2024-01-16 05:32:06
Steven,Cooper,61.65,73.42,TikTok,2023-06-15 08:20:02
Christopher,Cooper,19.69,494.0,Instagram,2023-06-29 08:56:28
Leslie,Deleon,64.5,167.66,Facebook,2023-11-01 08:56:56
Melissa,Ashley,68.17,244.12,WhatsApp,2023-07-12 07:04:20
Daniel,Johnson,46.95,40.31,YouTube,2024-01-08 20:12:46
Dawn,Harris,58.06,9.53,TikTok,2024-02-17 14:09:13
Holly,Bishop,37.37,106.56,WhatsApp,2023-06-11 01:48:02
Patricia,Garcia,22.23,445.6,TikTok,2023-06-15 05:17:30
Kristin,Nelson,65.43,316.06,Facebook,2023-06-23 21:51:25
April,Smith,41.4,374.81,Twitter,2024-01-10 18:43:04
Stanley,Klein,72.71,53.16,Twitter,2023-06-27 17:20:40
Kelsey,Black,54.9,310.24,Snapchat,2023-06-03 06:02:39
Thomas,Gentry,79.27,34.35,Twitter,2024-02-27 23:27:27
Carrie,Schultz,77.62,162.22,WhatsApp,2024-04-11 08:56:59
Austin,Tucker,50.77,336.82,Snapchat,2024-03-01 03:18:14
Mary,Pope,72.18,432.15,Facebook,2023-07-18 22:28:50
George,Smith,75.22,298.55,Facebook,2024-03-14 19:10:10
Kathryn,Peterson,84.92,355.76,TikTok,2024-05-09 07:26:29
Bethany,Steele,7.34,135.89,Twitter,2023-06-09 12:56:43
Cindy,Jennings,55.53,322.39,Snapchat,2024-01-05 23:48:53
Barbara,Stewart,0.75,25.35,Snapchat,2023-07-23 12:23:33
David,Jones,97.82,409.1,Instagram,2023-06-01 03:43:40
John,Mendoza,89.32,92.52,Instagram,2023-12-14 09:58:18
Mark,Robinson,0.81,293.65,TikTok,2023-10-12 05:18:12
Harold,Matthews,96.1,113.63,Instagram,2023-07-17 15:38:43
Bryan,Young,88.44,238.82,Facebook,2023-07-23 01:16:10
Edward,Phillips,84.68,479.85,YouTube,2023-06-21 08:17:48
Miguel,Sullivan,58.85,261.52,WhatsApp,2023-06-04 23:04:40
Eddie,Townsend,84.68,119.14,WhatsApp,2023-11-23 12:25:47
Christian,Martin,32.16,209.38,YouTube,2024-01-29 17:39:47
Patricia,Thomas,91.49,268.13,Twitter,2023-08-15 12:15:03
Robert,Bautista,63.53,413.76,YouTube,2023-10-21 20:16:45
Danny,Mcdaniel,72.33,477.36,TikTok,2024-01-16 07:23:31
Robert,Martinez,52.43,351.08,YouTube,2024-04-13 07:58:36
Nancy,Stanley,73.32,196.34,TikTok,2024-04-21 14:02:19
Matthew,Thomas,19.59,274.75,Instagram,2023-08-15 09:51:10
Douglas,Tucker,6.57,75.54,Instagram,2023-09-02 18:14:06
Christopher,Hansen,79.85,74.77,TikTok,2023-07-19 01:41:42
Samuel,Wilkins,47.0,401.88,Facebook,2023-10-31 02:47:49
Melissa,Green,55.96,54.08,YouTube,2024-05-16 20:41:39
Sarah,Hubbard,91.17,413.0,Snapchat,2023-11-29 09:32:28
Kent,Key,24.19,128.31,Snapchat,2024-05-23 22:26:19
Sara,White,29.22,48.19,YouTube,2024-02-26 19:48:23
Christy,Goodwin,0.87,208.23,WhatsApp,2024-02-21 11:54:38
Michelle,Ward,21.58,54.89,Twitter,2024-05-27 13:40:13
Robert,Anderson,40.13,215.94,Facebook,2024-03-12 17:21:55
Kimberly,Gomez,61.73,440.81,Twitter,2024-03-19 09:35:26
Robert,Wallace,36.34,62.41,TikTok,2023-06-19 17:04:36
Peter,Waller,70.77,406.58,TikTok,2023-08-15 02:04:53
Virginia,Thomas,18.77,119.09,YouTube,2023-08-20 17:33:10
Phillip,Simpson,99.32,104.03,Instagram,2023-07-21 17:54:11
Brandy,Taylor,90.94,80.45,Facebook,2024-03-23 20:16:43
Stephanie,Harris,16.1,488.14,TikTok,2023-10-09 12:05:52
Jessica,Jones,13.62,422.78,TikTok,2023-07-02 04:24:32
Matthew,Cunningham,17.87,489.67,Instagram,2023-11-01 18:32:26
Mike,Smith,52.64,230.23,Facebook,2023-06-25 12:07:16
Joshua,Jones,4.24,337.46,Instagram,2023-07-22 13:16:16
Tanya,Osborne,51.08,492.41,Instagram,2023-12-19 12:41:26
Lauren,Wheeler,14.57,132.92,Twitter,2024-04-28 05:39:17
Joseph,Lyons,12.47,426.04,TikTok,2023-06-04 03:35:44
Gloria,Cervantes,47.03,71.87,WhatsApp,2023-07-25 17:37:46
Shawn,Peterson,8.75,74.58,Snapchat,2023-10-22 11:18:42
Roger,Taylor,42.6,300.65,Instagram,2024-05-07 09:50:15
Kelly,Ross,88.22,324.39,TikTok,2023-07-27 20:32:21
Samantha,Pena,93.13,116.18,WhatsApp,2023-07-22 15:35:05
Joshua,Stein,48.89,108.01,Instagram,2023-12-19 15:31:40
Mary,Jackson,19.87,80.58,Snapchat,2024-02-18 06:04:49
James,Lawson,89.35,256.22,TikTok,2023-08-16 05:17:35
Tanya,Edwards,15.16,126.84,YouTube,2024-04-04 01:31:22
Harry,Freeman,70.4,213.28,Facebook,2024-01-11 08:03:55
Jesus,Gomez,62.91,360.95,YouTube,2023-08-12 17:05:30
Megan,Smith,30.62,233.93,TikTok,2023-06-12 23:49:29
Jay,Hunter,50.02,439.12,Instagram,2023-07-29 07:16:57
Jordan,Houston,76.37,296.55,Twitter,2024-02-24 15:47:34
Vanessa,Brown,85.24,66.04,YouTube,2024-05-01 10:49:11
Leslie,Lane,70.17,363.59,Twitter,2023-08-23 15:49:51
Robyn,White,86.34,30.05,WhatsApp,2024-04-17 05:14:08
Darin,Morgan,0.96,487.19,WhatsApp,2023-08-08 08:56:55
Stephanie,Benson,85.24,144.87,Facebook,2023-10-19 13:37:40
Claire,Griffith,79.14,326.41,Instagram,2023-07-31 13:42:03
Jason,Prince,12.63,214.73,WhatsApp,2023-10-10 23:55:09
Elizabeth,Mitchell,40.85,362.09,WhatsApp,2024-03-19 01:04:20
Adam,Oliver,49.73,117.71,Facebook,2023-05-30 23:04:42
Sheila,Bates,1.6,86.74,Instagram,2024-04-25 21:06:37
Madison,Barnes,29.62,19.57,TikTok,2023-10-11 18:08:11
Renee,Gallagher,83.26,451.64,TikTok,2023-11-11 01:52:26
Tyler,Lane,99.16,108.04,Instagram,2024-05-24 22:32:30
Tara,Wright,87.38,4.83,Instagram,2024-04-01 14:45:21
Katherine,Black,98.19,13.64,Facebook,2024-01-03 11:29:25
Mark,Fernandez,48.36,236.91,Facebook,2023-10-08 12:53:03
Jennifer,Camacho,23.1,229.53,Facebook,2023-06-15 21:02:44
Roger,Miller,64.95,148.93,WhatsApp,2024-01-19 22:32:55
Robert,Gallegos,28.71,269.54,WhatsApp,2024-02-16 14:07:17
Bobby,Martin,19.34,125.13,TikTok,2024-04-12 00:58:54
Nicole,Maynard,90.17,316.69,Snapchat,2023-11-24 10:07:51
Christopher,Miller,49.33,455.24,WhatsApp,2024-03-29 16:06:29
Teresa,Strong,82.35,250.99,Twitter,2023-06-07 21:13:54
Heather,Palmer,65.19,23.67,WhatsApp,2023-10-27 15:36:19
Mary,Bailey,62.45,344.12,Twitter,2023-11-12 17:24:07
Sharon,Taylor,9.51,107.38,Facebook,2023-09-28 04:45:12
Michael,Chavez,81.67,159.17,Snapchat,2024-03-18 12:23:37
Derek,Smith,5.64,327.26,Instagram,2023-11-20 08:00:06
Mallory,Peterson,68.17,56.71,TikTok,2024-05-24 17:46:45
Yolanda,Alvarado,41.49,324.12,Facebook,2023-12-06 08:30:09
Cole,Alvarado,69.01,335.76,Facebook,2023-10-28 13:14:44
Chelsea,Obrien,99.07,435.81,Instagram,2023-11-27 15:01:43
Jimmy,Sanchez,0.43,474.98,Twitter,2023-08-04 09:00:49
William,Lang,83.65,469.17,WhatsApp,2024-02-23 00:29:21
Gloria,Page,13.3,337.77,YouTube,2023-06-27 13:37:21
Shelby,Castillo,69.52,21.24,WhatsApp,2023-11-25 04:25:07
Amy,Moore,14.91,171.98,YouTube,2024-01-25 06:06:15
Heather,Dixon,64.33,250.96,Instagram,2023-09-21 04:26:27
Steven,Smith,46.18,377.38,TikTok,2023-10-31 12:32:09
Vicki,Stephenson,37.22,258.95,YouTube,2023-06-06 12:41:12
Bethany,Copeland,76.86,67.77,Instagram,2023-10-20 16:18:05
Sonya,Weiss,84.35,311.23,Facebook,2023-11-17 18:12:33
Kimberly,Gonzales,74.43,174.89,YouTube,2023-12-17 17:09:27
Lisa,Diaz,99.93,489.06,TikTok,2024-02-25 12:47:11
Kevin,Jones,80.5,44.1,WhatsApp,2023-10-14 15:44:24
Christopher,Dominguez,49.8,88.24,TikTok,2024-01-15 08:30:29
Jon,Zavala,25.22,453.28,WhatsApp,2024-04-24 23:26:47
Jerry,Woods,98.79,28.8,Snapchat,2024-03-16 08:45:22
Jamie,Thompson,33.35,431.92,TikTok,2024-05-03 01:05:21
Lynn,Matthews,63.43,75.63,Facebook,2023-07-18 12:00:02
Jennifer,Holland,96.94,488.15,Twitter,2024-04-28 01:22:52
Carrie,Herman,16.45,486.39,WhatsApp,2024-04-26 21:41:24
Steven,Jones,66.86,215.17,WhatsApp,2023-10-01 12:09:21
Shelly,Johnson,85.93,474.0,Twitter,2023-09-01 19:25:55
Alicia,Mitchell,53.94,191.51,Twitter,2024-05-05 09:34:55
William,Nguyen,53.32,412.06,WhatsApp,2023-09-07 06:36:04
Ana,Maldonado,3.26,240.31,Facebook,2023-07-17 06:13:14
Jeremy,Goodman,39.89,150.63,WhatsApp,2023-12-21 10:37:49
Micheal,Washington,85.66,444.33,Facebook,2023-07-06 09:32:56
Robert,Johnson,99.75,17.69,YouTube,2024-01-25 04:03:25
Yesenia,Nguyen,14.65,272.95,YouTube,2023-10-17 02:24:48
Nicholas,Watson,66.1,330.08,WhatsApp,2023-07-11 10:55:57
Anthony,Foley,32.04,114.57,YouTube,2023-08-29 08:58:06
Sheena,Pitts,77.48,303.34,Instagram,2024-03-26 02:09:18
Anthony,Becker,44.51,80.71,YouTube,2023-06-26 10:18:44
Marcus,Brown,29.97,432.32,Instagram,2023-09-14 22:17:39
Karen,Franklin,10.2,361.35,Instagram,2024-01-28 04:57:27
Shannon,Davis,4.82,145.6,Facebook,2023-12-09 12:29:56
Tanya,Cunningham,29.39,248.96,WhatsApp,2024-02-13 22:23:55
Debra,Williams,13.87,36.19,YouTube,2024-02-24 08:27:28
Ashley,Juarez,23.47,461.06,Snapchat,2023-09-30 13:17:27
Jennifer,Turner,69.66,166.69,Twitter,2023-09-15 02:12:05
Kristin,Mueller,93.2,6.45,Snapchat,2024-03-17 00:52:21
Shawn,Robinson,49.83,418.09,TikTok,2024-02-03 23:48:42
Lisa,Anderson,26.49,495.25,Twitter,2023-09-23 00:10:33
Jennifer,Griffith,14.09,108.11,Facebook,2023-10-30 22:28:53
Carol,Clark,12.34,225.0,Snapchat,2023-11-20 05:04:02
Bradley,Martin,17.14,107.0,YouTube,2024-03-27 00:18:17
Ana,Ross,76.84,25.65,Twitter,2024-05-12 10:58:19
Brittany,Sims,9.04,120.21,Twitter,2023-07-15 12:50:13
Christina,Gonzalez,1.69,240.16,Twitter,2023-11-13 13:05:21
Wayne,Murphy,54.08,396.08,Twitter,2024-03-13 11:37:08
Samuel,Rodriguez,10.06,132.84,Snapchat,2024-02-26 20:13:14
Haley,Stuart,19.72,71.4,WhatsApp,2024-04-15 20:35:42
Tracy,Smith,68.82,39.92,YouTube,2023-06-28 17:26:52
Eric,Martinez,44.21,1.04,Snapchat,2023-11-30 00:12:36
Jacob,Soto,61.31,420.58,Facebook,2023-06-13 02:48:20
Eric,Hernandez,37.28,233.04,Facebook,2024-04-01 22:56:57
Aaron,Bishop,65.25,448.96,Instagram,2024-03-13 21:07:43
Austin,Parks,22.72,407.2,YouTube,2023-06-28 19:19:10
Michelle,Hansen,98.63,469.33,Snapchat,2023-07-08 15:39:51
Michael,Stewart,40.67,247.28,Facebook,2024-05-19 05:08:06
Ryan,Gonzales,8.98,31.32,Snapchat,2023-10-04 04:37:27
Julie,Dean,66.53,181.45,TikTok,2024-04-08 21:36:37
Christopher,Diaz,78.73,2.82,Instagram,2023-10-25 22:41:20
Amanda,Gutierrez,96.59,423.48,Instagram,2024-02-29 04:19:03
Matthew,Clark,8.17,75.55,Instagram,2023-08-11 05:12:37
Robert,Wright,40.24,444.46,Facebook,2023-12-12 05:49:02
Jennifer,Adams,47.61,32.55,TikTok,2023-12-09 05:20:34
Patricia,Stevens,2.17,66.32,Snapchat,2023-08-26 09:00:16
Justin,Jordan,97.01,121.52,Twitter,2023-08-02 15:54:43
Austin,Wagner,72.99,142.66,WhatsApp,2023-12-16 00:20:02
Eileen,Jackson,13.85,453.82,WhatsApp,2023-10-24 21:34:40
Michael,Santiago,17.54,338.03,Facebook,2023-11-08 15:19:13
Tracey,Hamilton,89.81,430.75,WhatsApp,2023-11-20 05:44:00
Dustin,Branch,19.12,460.05,WhatsApp,2024-02-11 20:56:53
Jennifer,King,54.13,68.19,Snapchat,2023-07-20 01:04:34
Brian,Page,78.21,316.13,TikTok,2023-06-22 20:09:25
Anthony,Melton,78.95,74.6,Snapchat,2024-03-27 02:51:46
Michelle,Mccarthy,73.06,352.71,Facebook,2023-12-12 17:49:29
David,Clark,56.11,57.37,Facebook,2024-05-18 11:36:50
Michele,Hughes,6.52,331.14,TikTok,2023-08-31 16:52:20
Brian,Brown,10.55,105.36,YouTube,2023-09-30 21:14:29
Jasmine,Martin,98.11,453.12,Facebook,2024-05-23 07:38:33
Cameron,Yates,31.99,276.24,TikTok,2024-01-24 03:55:50
Amanda,Lawrence,32.25,134.33,Facebook,2023-11-23 18:36:10
Todd,Perkins,5.98,308.59,YouTube,2023-12-15 19:29:19
Paula,Rice,9.6,382.22,TikTok,2023-10-12 19:59:38
Dana,Martin,51.17,337.78,YouTube,2024-02-21 21:10:24
Julie,Mccann,98.16,403.13,Facebook,2023-06-14 22:26:33
Deborah,Parker,79.94,76.08,YouTube,2023-12-28 20:58:06
James,Robbins,90.85,259.71,WhatsApp,2023-11-24 11:23:31
Bruce,Patrick,6.71,497.62,Twitter,2023-12-17 13:49:37
Alexandra,Howard,84.96,173.51,TikTok,2023-10-27 02:17:27
Robert,Long,67.47,447.57,Facebook,2024-04-15 23:42:03
Shawn,Adams,13.94,37.25,Facebook,2024-04-14 19:26:45
Jeanne,Chavez,85.07,481.99,Instagram,2023-10-28 09:49:43
William,Johnson,63.91,347.5,Facebook,2024-03-30 18:33:53
Linda,Williams,2.43,50.69,Instagram,2023-11-23 19:03:05
Mary,Rhodes,97.15,71.95,YouTube,2023-12-30 01:42:44
Randall,Miller,7.58,208.32,WhatsApp,2023-12-12 00:52:32
Katherine,Smith,1.76,58.33,YouTube,2023-08-07 10:23:17
Beverly,Vincent,7.36,17.08,TikTok,2024-04-28 03:49:52
Mark,Dennis,30.13,143.6,TikTok,2024-05-23 13:58:18
Elizabeth,Woodward,19.95,242.09,Instagram,2024-01-21 07:01:46
Jimmy,Robbins,63.45,50.09,Facebook,2023-06-08 11:45:19
Douglas,Jensen,4.56,161.07,Instagram,2023-08-05 02:13:10
Emily,Jacobs,73.61,391.12,Instagram,2024-02-09 23:35:11
Catherine,Ortiz,77.49,385.05,YouTube,2023-07-19 13:45:44
John,Blankenship,66.8,246.63,Snapchat,2024-03-14 06:32:21
Ashley,Reynolds,36.99,197.67,Facebook,2023-10-24 17:30:27
Valerie,Paul,23.38,22.47,Twitter,2023-09-15 22:18:54
Kristina,Young,85.37,282.88,Instagram,2024-02-11 06:54:12
Joseph,Bruce,93.59,342.44,YouTube,2023-10-20 16:08:32
Christine,Graves,53.12,416.71,Snapchat,2024-03-09 13:42:35
Catherine,Webb,77.66,406.74,YouTube,2024-05-23 09:03:21
Linda,Oliver,46.64,221.35,Twitter,2024-04-29 06:03:01
Michael,Taylor,25.18,216.64,Twitter,2023-11-26 17:27:26
Rebecca,Patterson,43.47,254.14,TikTok,2024-01-31 12:33:48
Leah,Snyder,55.7,425.51,Facebook,2023-12-05 03:48:33
Nicholas,Moore,37.28,388.91,Facebook,2023-07-17 01:05:08
Nicholas,Stanton,37.1,77.94,Facebook,2024-02-01 21:09:37
Jerry,Mccall,79.56,86.28,Facebook,2023-08-02 07:21:20
Kristen,Mccann,92.02,150.75,YouTube,2023-07-18 04:17:51
Angela,Zamora,94.53,246.95,TikTok,2023-12-08 01:53:12
Dennis,Espinoza,28.96,216.19,Twitter,2023-06-01 22:46:27
Danny,Avila,99.24,206.26,Twitter,2024-04-14 00:18:21
Kimberly,Montgomery,31.24,300.79,Instagram,2023-06-28 18:24:21
Pamela,Cowan,4.75,343.75,Instagram,2023-12-04 18:47:27
Christine,Little,66.84,19.66,Twitter,2023-12-15 01:29:32
James,Ford,84.59,418.22,Instagram,2024-03-19 16:09:41
Justin,Ramsey,29.98,489.35,YouTube,2024-05-28 15:17:25
Ricky,Barrett,39.59,453.07,Instagram,2023-11-09 14:50:47
Greg,Chandler,19.98,385.71,Snapchat,2024-03-25 01:03:57
Stanley,Hunter,77.18,346.38,TikTok,2023-09-24 09:48:07
Vanessa,Jordan,24.01,400.46,WhatsApp,2023-08-13 00:58:28
Julia,Irwin,22.31,105.44,Facebook,2024-02-25 07:18:12
Madison,Richmond,28.81,95.15,Facebook,2023-12-02 10:37:47
Emma,Rhodes,53.3,350.29,Snapchat,2024-05-22 14:18:49
Lawrence,Johnson,7.54,435.67,Facebook,2024-03-08 02:00:31
Christina,Walker,67.65,390.74,YouTube,2023-07-22 09:29:28
Susan,Clayton,77.77,3.03,TikTok,2023-08-25 02:32:01
Jennifer,Duncan,95.65,231.27,Facebook,2024-02-15 17:43:57
Taylor,Hayes,64.12,14.54,WhatsApp,2024-01-24 07:16:19
Megan,Meyer,3.3,123.98,TikTok,2024-03-08 12:52:57
Kyle,Bates,1.35,166.97,Facebook,2023-07-27 06:22:28
Alyssa,Parrish,45.11,369.15,Snapchat,2023-07-04 12:45:43
Erin,Perez,87.25,296.17,Snapchat,2023-11-17 05:20:46
John,Olson,12.34,453.79,Snapchat,2024-05-21 20:53:57
Victoria,Rivera,3.42,114.02,Snapchat,2023-07-06 21:07:04
Adam,Martin,8.81,417.58,TikTok,2024-01-25 06:21:08
Megan,Park,2.98,42.87,Snapchat,2024-01-13 22:07:29
Maria,Thompson,93.02,463.73,YouTube,2023-09-01 13:31:52
Scott,Farmer,2.88,405.46,Instagram,2023-07-29 16:26:09
Luke,Christian,84.11,11.03,WhatsApp,2023-12-25 19:38:55
Robert,Le,2.33,36.6,YouTube,2023-12-12 05:51:29
Valerie,Carroll,0.2,170.14,Facebook,2023-09-14 02:31:54
Brandi,Jordan,66.13,208.27,WhatsApp,2023-11-21 14:16:28
Jo,Clarke,15.01,368.15,TikTok,2024-01-22 13:28:52
Michael,Smith,54.46,184.66,TikTok,2023-07-05 16:09:51
Sarah,Reyes,37.5,444.6,Snapchat,2023-10-14 06:25:22
David,Johnston,78.12,409.48,YouTube,2024-02-06 04:30:48
Robin,Hartman,0.64,260.86,YouTube,2023-09-11 19:08:15
Janet,Little,9.9,411.26,WhatsApp,2023-09-02 03:15:50
Lori,Underwood,21.23,243.88,Snapchat,2024-01-26 15:12:27
Patricia,Stephenson,42.05,182.31,Instagram,2023-07-03 14:04:31
Jason,Page,6.74,475.2,Snapchat,2024-04-16 18:33:09
Rebecca,Hale,93.02,422.51,TikTok,2023-10-12 15:07:44
Tracy,Hernandez,97.03,392.82,TikTok,2023-07-05 19:20:14
Karl,Boyd,73.86,219.0,Twitter,2024-01-30 13:35:17
Michael,Watts,7.89,87.94,WhatsApp,2023-09-04 22:33:33
Jay,Escobar,65.88,82.3,Snapchat,2024-03-23 11:52:03
Shannon,Grant,9.81,201.96,Snapchat,2023-09-08 00:46:47
Emily,Golden,94.81,456.81,Twitter,2024-01-16 19:02:23
Joseph,Brooks,13.24,316.42,Instagram,2024-03-27 13:30:49
Brandon,Perez,7.01,474.04,TikTok,2024-01-24 15:23:03
Elijah,Murray,55.88,13.98,WhatsApp,2023-07-15 04:28:20
Wendy,Jenkins,99.55,280.59,TikTok,2024-02-03 20:01:57
William,English,9.43,95.5,Snapchat,2024-04-22 05:08:23
Sandra,Cross,80.67,320.05,WhatsApp,2024-04-29 11:54:16
Michael,Smith,85.49,333.98,Facebook,2024-04-30 04:46:24
Stephanie,Hawkins,37.99,95.8,Facebook,2023-06-20 21:47:02
Craig,Jones,89.45,193.33,Instagram,2024-02-20 12:30:28
Brianna,Barrett,84.64,400.86,Instagram,2023-08-31 23:35:49
Caitlin,Rogers,70.55,191.37,Snapchat,2023-10-13 15:49:15
John,Andersen,76.31,33.74,Twitter,2024-01-06 10:41:37
Nathan,Bullock,6.9,148.73,Twitter,2024-01-04 21:23:28
Heidi,Rodriguez,25.17,26.56,Facebook,2024-03-24 09:28:58
Antonio,Davis,24.63,441.89,Facebook,2023-07-22 20:59:17
Stephanie,Williams,23.72,455.22,Twitter,2023-11-25 16:26:08
Sarah,Wagner,54.02,298.9,Twitter,2023-06-18 16:03:37
Keith,Shelton,86.28,375.19,Snapchat,2024-04-29 05:01:53
Mark,Harvey,80.82,75.69,Snapchat,2023-12-14 15:03:09
Christopher,Bailey,74.1,42.01,Snapchat,2024-01-23 16:20:43
Melissa,Blevins,45.08,30.53,TikTok,2024-05-19 20:08:57
Cody,Bryant,61.57,409.03,Instagram,2023-11-13 04:45:32
Melanie,Cook,19.85,95.1,Snapchat,2024-03-10 13:46:47
Michael,Everett,25.41,393.85,TikTok,2023-08-13 21:11:52
Tracy,Sanchez,12.2,21.85,TikTok,2024-05-09 01:38:57
Christopher,Mcpherson,20.12,383.35,Twitter,2023-08-30 16:17:14
Jonathan,Jones,11.67,268.33,Snapchat,2024-03-17 07:15:20
Douglas,Ford,10.2,481.07,YouTube,2023-07-20 22:48:44
David,Fritz,81.99,26.25,Facebook,2024-04-26 18:34:27
Kelly,Ingram,99.02,101.47,TikTok,2024-01-28 08:11:04
Richard,Miller,87.81,32.39,Snapchat,2023-09-14 21:52:34
Jacqueline,Olson,28.95,175.13,Instagram,2023-07-05 23:45:58
