First Name,Last Name,Network Provider,Total Data (GB),Age
Richard,Barajas,T-Mobile,7.727928,24
Christina,Brooks,Verizon,2.421397,68
Brian,Perez,T-Mobile,7.292507,89
Sierra,Alvarez,Verizon,7.850216,24
Carol,Brown,Verizon,5.516413,29
Brian,Cox,Sprint,2.157453,44
Paula,Harrington,Sprint,6.766032,22
Dakota,Murillo,T-Mobile,6.854373,81
Paul,Valencia,Sprint,0.944026,26
Elizabeth,Bright,T-Mobile,3.061153,87
Rebecca,Salinas,Sprint,5.894124,77
Andrew,Marquez,AT&T,0.577447,59
Tracy,Brown,AT&T,3.48207,29
Jonathan,Moss,Sprint,1.398788,69
William,Foster,Verizon,1.611789,62
Vicki,Berry,AT&T,8.526513,83
David,Rosales,Sprint,8.903514,36
Wesley,Parker,AT&T,4.032348,90
Mark,Matthews,AT&T,2.490506,49
Kelly,Boone,AT&T,5.189084,90
Luke,Stewart,Verizon,5.681594,35
Bobby,Buck,AT&T,2.49755,18
Amanda,Gilbert,AT&T,3.168547,43
Beth,Brown,AT&T,2.970057,26
Gina,Lara,Verizon,3.218783,67
Jose,Moore,AT&T,0.874081,81
James,Gray,Verizon,2.037732,33
Melissa,Wilson,T-Mobile,5.090172,46
Anna,Thompson,Sprint,8.61745,52
Lawrence,Williams,AT&T,4.347055,73
Joseph,Gutierrez,AT&T,3.139031,34
Ian,Jones,Sprint,0.803764,31
Anthony,Mcclain,Verizon,1.394352,37
Lisa,Ingram,Verizon,5.456071,65
Rebecca,Pugh,Verizon,3.302909,76
Katrina,Morris,Verizon,3.490235,23
Ashley,Shaw,Sprint,6.521901,62
David,Ford,AT&T,1.121044,54
Jennifer,Miller,Verizon,3.04829,73
Christopher,Diaz,T-Mobile,3.741562,30
Jennifer,Wilcox,T-Mobile,6.845531,88
Stephanie,Anderson,Sprint,7.131621,92
Karen,Cain,Sprint,5.763874,57
Nicholas,Rosario,T-Mobile,1.022272,86
Kathleen,Wheeler,AT&T,2.50303,80
Andrew,Rodriguez,AT&T,3.293962,79
Amy,Montgomery,Sprint,2.510577,27
Gregory,Kerr,T-Mobile,1.165931,27
Jennifer,Mann,AT&T,3.96434,100
Tiffany,Hodge,AT&T,4.51231,25
Gregory,Tanner,T-Mobile,6.48915,42
April,Gardner,Verizon,1.957631,75
Kimberly,Walker,Sprint,9.163555,28
Amy,Munoz,Verizon,8.027204,49
Carly,Wiley,Sprint,9.278104,21
Lindsay,Washington,Verizon,3.931014,75
Lauren,Garcia,Verizon,6.964669,60
Michael,Taylor,Sprint,7.333598,72
Tim,Phillips,Sprint,8.968928,60
Elaine,Davis,Sprint,6.661695,25
Ruth,Bowman,Sprint,7.300244,91
Gregory,Lee,T-Mobile,9.835087,58
Isaac,Lewis,Verizon,0.571468,56
Taylor,Carlson,Sprint,2.747404,36
Michael,Jones,Verizon,4.151496,26
Chad,Thompson,Verizon,9.906607,35
William,Atkins,AT&T,2.313201,36
Anthony,Peters,Sprint,9.390331,27
Michael,Hughes,Sprint,1.335694,32
Samantha,Saunders,T-Mobile,6.132737,45
Adam,Bentley,Sprint,2.32726,22
Danny,Hernandez,T-Mobile,7.077773,55
Tracey,Alvarado,Verizon,8.401785,93
Robert,Delgado,AT&T,6.153415,22
Heather,Burns,Sprint,4.30596,37
Robert,Kelly,T-Mobile,9.990682,44
Heather,Welch,AT&T,8.429113,18
Vanessa,Sanders,Verizon,5.0111,23
Randall,Macdonald,Sprint,8.048151,78
Natasha,Cobb,Sprint,6.840301,71
Alicia,Simmons,T-Mobile,2.736955,55
David,Cooper,Sprint,0.778479,92
David,Gordon,T-Mobile,3.81548,54
Jessica,Kim,AT&T,1.309523,66
Kristina,Green,AT&T,5.09961,73
Alice,Jenkins,Verizon,1.23025,34
Alexander,Ruiz,T-Mobile,9.145047,25
Dennis,Martin,T-Mobile,3.668818,50
Tina,Olson,Sprint,6.013653,56
Christopher,Young,T-Mobile,1.531736,42
Susan,Owens,T-Mobile,4.641379,82
Brandon,Davies,AT&T,5.769015,32
Colin,Little,Sprint,9.270302,61
Zachary,Johnson,T-Mobile,8.642664,77
Julie,Clark,T-Mobile,1.419178,70
Cynthia,Harris,T-Mobile,3.626681,20
Trevor,Hinton,T-Mobile,9.812206,89
Anthony,Johnson,Sprint,7.085801,39
Henry,Green,AT&T,7.085442,84
Lisa,Perez,Sprint,1.343283,82
Alex,Henderson,AT&T,8.644756,71
John,Woods,T-Mobile,8.85274,60
Stephanie,Gilbert,AT&T,7.724687,37
Jessica,Parker,Sprint,7.624995,60
Aaron,Schmidt,T-Mobile,3.511867,55
Timothy,Cervantes,Sprint,7.402353,22
Elizabeth,Brown,T-Mobile,5.399744,76
Charles,Tate,AT&T,1.129865,49
Heather,Hamilton,AT&T,4.783147,56
Eric,Taylor,T-Mobile,7.972134,63
Daniel,Chandler,T-Mobile,1.311903,67
Randy,Campbell,Sprint,9.571452,76
Christopher,Weaver,T-Mobile,4.325835,45
Cassidy,Patrick,Sprint,6.739842,86
Jennifer,Hall,Sprint,7.161824,98
Gary,Ellis,AT&T,6.704139,22
Frances,Berger,T-Mobile,9.186941,20
Beth,Armstrong,Verizon,4.659975,88
Kathleen,Shepard,Verizon,4.552617,88
Michael,Miller,Sprint,5.218979,62
Kimberly,Hernandez,Sprint,1.386029,41
Shaun,Taylor,Sprint,5.775821,26
April,Chavez,T-Mobile,0.628607,48
Rebecca,Guzman,AT&T,3.360596,90
Kyle,Harvey,AT&T,9.942962,27
Stephanie,Richardson,AT&T,8.775926,93
Michelle,Davis,Verizon,3.313271,77
Jason,Jackson,T-Mobile,9.345847,38
Tiffany,Smith,Sprint,4.28876,70
Bruce,White,Verizon,0.548389,43
Susan,Walker,T-Mobile,2.260568,73
Alejandro,Chambers,AT&T,6.805019,69
Mary,Paul,AT&T,2.602742,68
Jerome,Davis,AT&T,1.209062,64
Briana,Mason,Verizon,6.416028,86
Patrick,Rojas,AT&T,9.455044,41
Ricky,Reyes,Verizon,2.543809,26
Patrick,Evans,AT&T,8.985467,39
Denise,Carrillo,AT&T,7.110982,68
Lisa,Jones,Sprint,0.757965,27
Bruce,Fowler,T-Mobile,1.42869,20
David,Anderson,T-Mobile,0.639799,90
Sydney,Lopez,Verizon,2.500671,21
Nancy,Rodriguez,Verizon,2.099682,48
Chase,Sanders,Verizon,2.899224,86
Ryan,Black,Sprint,8.031564,21
Michael,Brown,Sprint,3.28547,69
Jessica,Murphy,T-Mobile,9.659874,47
Joseph,Baker,AT&T,9.185788,40
Amber,Mckay,Sprint,1.488812,29
Jose,Church,T-Mobile,9.074543,93
Heather,Valenzuela,Verizon,3.343955,54
Michael,Allison,AT&T,4.758711,75
Miguel,Bond,T-Mobile,4.824767,69
Tracy,Wilson,T-Mobile,1.408362,23
Jennifer,Stewart,AT&T,6.282381,23
Tonya,Myers,Sprint,7.606502,72
Anna,Mosley,AT&T,6.333021,39
Lori,Owen,Sprint,1.883084,82
Veronica,Johnston,Verizon,2.809047,98
Gavin,Taylor,Verizon,9.043968,94
Misty,James,AT&T,7.450264,27
Rhonda,Hill,T-Mobile,1.112999,98
Andrew,Parker,T-Mobile,3.855986,28
Matthew,Edwards,AT&T,1.73928,84
Nicole,Smith,AT&T,7.470418,58
Matthew,Brady,Sprint,7.578957,94
Mary,Webster,AT&T,1.915293,66
David,Hernandez,Verizon,9.450712,41
Angela,Jacobs,T-Mobile,7.085318,81
Robert,Johnson,AT&T,9.886569,46
Alexander,Mckay,Sprint,7.827535,75
Curtis,Werner,Sprint,4.95339,53
Tanner,Crawford,Sprint,1.49273,40
Joshua,Moore,Verizon,8.939222,98
Chad,Koch,AT&T,1.854185,28
Michael,Yoder,Verizon,9.368683,30
Donna,Smith,AT&T,4.555185,58
Jason,Vaughn,T-Mobile,4.567229,74
Janice,Thompson,T-Mobile,8.274024,86
Sharon,Adams,T-Mobile,8.048208,87
Michelle,Lopez,T-Mobile,7.214495,65
Sydney,Carter,T-Mobile,6.403976,87
Cindy,Floyd,T-Mobile,8.708319,40
Bryce,Brown,T-Mobile,6.473137,31
Kelly,Maldonado,Sprint,2.639755,87
Christina,Cuevas,T-Mobile,5.301194,37
Arthur,Bass,AT&T,8.374594,97
Thomas,Gonzalez,Verizon,5.480601,29
Madison,Jackson,Sprint,2.115274,57
Nicole,Smith,T-Mobile,2.751331,33
Wesley,Watkins,Verizon,7.009036,43
Kristin,Cook,T-Mobile,7.638227,53
Karen,Brown,AT&T,7.344386,77
Katherine,Taylor,Sprint,8.845842,100
James,Schultz,T-Mobile,6.179552,64
Amber,Wilson,Sprint,7.465257,27
Kelly,Walker,AT&T,1.544893,43
Susan,Kelly,T-Mobile,8.758645,60
Katie,Nichols,Verizon,3.135366,45
Bradley,Wood,Sprint,3.380494,41
Wanda,Price,Sprint,8.46203,98
Chloe,Foster,Verizon,4.73021,98
John,Odonnell,AT&T,8.602315,41
Brenda,Hudson,Sprint,7.504381,42
Vincent,Dixon,T-Mobile,8.695971,58
Elizabeth,Kelly,T-Mobile,7.644099,66
Robert,Welch,Verizon,2.1469,75
Olivia,Buck,T-Mobile,7.133852,53
Jennifer,Williamson,Sprint,8.877995,49
Douglas,Brandt,AT&T,5.93633,89
Matthew,Shepard,Sprint,4.7126,23
Michael,Ross,AT&T,5.383099,41
Heidi,Grimes,Sprint,6.50638,68
Barbara,Boyd,Verizon,7.524353,18
Caleb,Watson,AT&T,4.041017,55
Robert,Thompson,Sprint,6.359502,44
Cynthia,Tucker,T-Mobile,7.782741,27
Tanya,Rivera,Sprint,7.487179,68
Kyle,Jennings,Sprint,4.77784,67
Christina,Mcmahon,Sprint,1.280969,69
Tara,Marks,Verizon,9.632426,98
Stephanie,Cox,Verizon,5.691506,71
Troy,White,Verizon,2.698459,79
Brent,Lopez,T-Mobile,5.989067,93
Mary,Kirk,Sprint,4.88759,64
Michelle,Rosales,Sprint,4.292099,55
Megan,Acevedo,T-Mobile,5.080309,48
Jacqueline,Clayton,T-Mobile,8.070693,92
Karen,Evans,Sprint,5.658576,92
Nicholas,Williamson,T-Mobile,3.022053,72
Ashley,Weber,T-Mobile,5.679075,44
Michael,Carter,T-Mobile,7.96962,23
Bradley,Knight,Verizon,4.496831,25
Colleen,Kim,T-Mobile,0.951981,80
Alexandra,Barrera,Verizon,7.574929,62
Laura,Silva,Sprint,6.14514,53
Jennifer,Sullivan,Sprint,4.921671,75
Marcia,Salas,Sprint,7.840618,43
Justin,Jimenez,AT&T,4.465034,98
Benjamin,Benson,Sprint,9.253716,70
Michelle,Serrano,Verizon,3.373599,76
Maria,Estrada,T-Mobile,1.225121,21
Christopher,Hall,Verizon,2.785326,46
Edward,Jenkins,Verizon,3.119573,53
Brenda,Barnes,Verizon,4.565153,75
Christine,Choi,AT&T,7.647968,79
Melissa,Juarez,Verizon,1.953304,98
Randy,Cowan,Sprint,7.193453,75
Melvin,Guzman,T-Mobile,8.954515,70
Jordan,Rodgers,Verizon,8.155598,99
Meredith,White,T-Mobile,7.122941,23
Valerie,Thompson,T-Mobile,1.490392,95
Brandon,Singh,AT&T,6.353968,30
Haley,Lee,Verizon,8.787117,98
Tammy,Thompson,T-Mobile,0.762057,46
April,Nguyen,AT&T,9.031269,97
Daniel,Riggs,Sprint,4.209364,36
Christopher,Jones,AT&T,1.34604,69
Michael,Rodriguez,T-Mobile,1.160092,48
Ryan,Johnson,Sprint,4.01821,18
Kimberly,Terry,Verizon,1.301674,31
Cynthia,Nguyen,Sprint,1.731732,59
Sherri,Hawkins,T-Mobile,6.136655,42
Ashley,Moore,Sprint,1.744005,76
Morgan,Rogers,T-Mobile,0.556623,49
Kathy,Lee,AT&T,1.825025,95
Michael,Grant,Verizon,5.162514,73
Alexis,Shelton,Sprint,9.223577,62
Emily,Pacheco,AT&T,3.812509,33
Brian,Ward,Sprint,3.434273,43
Brenda,Roberts,Verizon,7.569947,42
Jennifer,Bartlett,T-Mobile,2.032278,27
Steven,Weber,T-Mobile,3.288878,67
Scott,Harris,Sprint,2.288495,98
Andrea,Greene,Verizon,8.371317,51
Rachel,Gonzales,Verizon,9.947962,71
Kevin,Harper,Sprint,6.454051,69
Steven,Jensen,AT&T,1.105649,60
Laurie,Clark,AT&T,8.137595,88
Lisa,Elliott,T-Mobile,9.725411,39
Cheryl,Briggs,Verizon,5.797576,73
Nicole,Sanchez,T-Mobile,8.85418,24
Nathaniel,Smith,AT&T,1.245596,75
Courtney,Schneider,Sprint,6.982785,51
Kent,Bernard,AT&T,7.131136,28
Joseph,Munoz,AT&T,2.705125,98
Amanda,Ochoa,T-Mobile,6.044302,45
Jennifer,Webster,AT&T,5.438277,48
Cindy,Barnes,Verizon,5.106623,61
Jill,Gardner,Sprint,4.167292,57
David,Williams,AT&T,1.98862,41
Mark,Buchanan,T-Mobile,5.939263,83
Joseph,Meyer,T-Mobile,5.590801,42
Joanna,Miller,T-Mobile,1.824152,52
Cheryl,Knight,AT&T,5.910595,56
Mitchell,Patel,Sprint,1.445404,74
Kevin,Perry,AT&T,1.722699,20
Heather,Moreno,Sprint,4.178795,96
Mallory,Ward,Verizon,7.835275,61
Danielle,Hernandez,AT&T,4.992875,77
Autumn,Anderson,T-Mobile,8.53528,55
Donna,Rios,T-Mobile,3.952423,34
Jacob,Meyers,Sprint,6.823073,60
Mary,Valdez,AT&T,6.151958,38
Robert,Klein,T-Mobile,2.818144,78
Alex,Webb,AT&T,0.881438,25
Emily,Johnson,Verizon,6.488652,20
Shawn,Harris,AT&T,8.557251,46
Jessica,Higgins,AT&T,7.879343,19
Jennifer,Castillo,Sprint,3.308231,75
Kristen,Mitchell,Sprint,5.306487,87
Nicholas,Martinez,T-Mobile,4.927626,53
Patrick,Buchanan,Verizon,7.567765,60
Brittney,Ford,Verizon,1.091111,74
Amanda,Johns,Verizon,1.574166,100
James,Phillips,Sprint,9.260542,86
Christine,Hall,AT&T,2.654646,27
Emily,Anderson,Verizon,7.613317,43
Jonathan,Jones,Sprint,3.578936,38
Leroy,Cook,Verizon,9.862342,58
Meagan,Moore,AT&T,9.806683,54
Janet,Butler,Sprint,4.906515,90
Andrew,Price,AT&T,0.817038,100
Scott,Michael,Verizon,4.852522,99
Renee,Rice,Verizon,8.147186,62
Sylvia,Washington,Sprint,5.996044,85
Andrea,Stone,Sprint,2.625505,96
Tamara,Rivera,Sprint,1.261081,54
Jessica,Maldonado,Verizon,8.469373,77
Cody,Perez,Sprint,2.490865,49
Chad,Cervantes,AT&T,5.607225,63
Donald,Johnson,Verizon,1.025032,41
Amber,Moore,T-Mobile,0.95135,76
Daniel,Nelson,AT&T,6.297653,44
Brandon,Kemp,Verizon,8.756596,39
Jason,Gordon,T-Mobile,1.665527,24
Andre,Long,AT&T,4.592872,55
Matthew,Matthews,AT&T,2.578441,77
Christopher,Henderson,Sprint,3.000934,35
Ryan,Newman,AT&T,6.360133,56
Madison,Dominguez,Sprint,6.222072,44
Christina,Harvey,Sprint,8.429475,35
Michael,Johnson,Sprint,9.29494,52
Janet,Francis,Sprint,7.907572,88
Kristen,Johnson,Sprint,4.227221,64
Denise,Martin,T-Mobile,1.597277,56
Cindy,Martin,Verizon,5.838879,43
Johnny,Sharp,Sprint,2.973817,77
Claire,Brown,Sprint,3.373314,75
Christopher,Barrett,T-Mobile,8.377538,41
Ryan,Benjamin,T-Mobile,1.621739,41
Angela,Jennings,AT&T,7.952459,48
William,Jordan,AT&T,3.603239,77
Christine,Cain,AT&T,5.992929,18
Todd,Hill,T-Mobile,6.879837,30
Tara,Prince,AT&T,6.520036,26
Robert,Silva,T-Mobile,7.508531,22
Brett,Fisher,T-Mobile,7.341308,63
Edward,Payne,T-Mobile,1.144532,61
Amanda,Campbell,AT&T,6.140643,55
Donald,Brock,T-Mobile,1.659705,32
Sarah,Davis,Sprint,1.536731,96
Elizabeth,Mccall,Verizon,4.721861,53
Jeffrey,Hansen,Verizon,7.248364,21
Natalie,Anderson,Sprint,0.758953,28
Megan,Hernandez,T-Mobile,8.871655,25
John,Hoffman,AT&T,7.019148,98
Haley,Owens,Sprint,3.846284,64
William,Frank,T-Mobile,5.748058,98
Colleen,Dean,Sprint,6.833715,75
Curtis,Castro,AT&T,6.217453,98
Pamela,Macdonald,AT&T,3.683015,91
Erin,Wong,AT&T,2.653845,45
Rachel,Stewart,Verizon,1.189545,85
Tammy,Griffin,Verizon,4.59395,93
Michelle,Gonzalez,T-Mobile,5.191645,35
Richard,Zamora,T-Mobile,2.351921,91
Robert,Farrell,T-Mobile,2.248734,39
David,Sullivan,AT&T,3.419669,25
Cheryl,Hernandez,Sprint,9.235297,73
Richard,Mclaughlin,T-Mobile,1.851551,55
William,Pennington,Verizon,7.882702,23
Brian,Lewis,Sprint,3.102052,51
Joseph,Simmons,AT&T,6.200586,47
David,Scott,AT&T,9.061967,76
Amber,Walters,T-Mobile,6.715542,42
John,Warner,Sprint,9.047249,74
Ronald,Ashley,Sprint,9.54312,41
Louis,Hess,Sprint,4.191338,70
Angela,Wilson,Verizon,1.23156,69
Robert,Whitaker,AT&T,7.23253,95
Timothy,Shields,T-Mobile,4.941415,44
Isaac,Smith,AT&T,4.201725,76
Ronald,Velazquez,AT&T,7.27824,30
Timothy,Dunlap,Verizon,1.584974,94
Hayden,Wall,AT&T,2.273524,59
Angela,Hall,Verizon,8.707133,66
William,Garza,Verizon,4.774979,52
Pamela,Bolton,Sprint,3.85577,65
Mitchell,Ross,Sprint,7.812718,62
Jack,Williamson,AT&T,5.838742,87
April,Blair,Verizon,3.480818,37
Troy,Shepherd,Sprint,1.952115,99
Richard,Hale,AT&T,6.219811,37
Amanda,Perez,Sprint,7.394033,47
Darrell,Mclaughlin,Sprint,4.749757,57
David,Hoover,T-Mobile,6.290595,49
Alicia,Moore,Verizon,1.729065,64
Nicholas,Garner,T-Mobile,0.705663,20
Jessica,Brady,T-Mobile,5.956082,88
Kimberly,Gilbert,T-Mobile,5.243334,48
Andrea,Burnett,T-Mobile,9.957169,21
Juan,Taylor,T-Mobile,5.023986,20
Teresa,Hale,Verizon,8.941319,41
Michael,Holland,AT&T,8.823053,32
Kaitlyn,Henderson,T-Mobile,8.761569,92
Kimberly,Escobar,AT&T,6.124918,65
Karen,Welch,AT&T,2.67911,28
Victoria,Ross,AT&T,7.626316,68
Vernon,Walker,AT&T,9.032875,59
Austin,Zuniga,Verizon,4.344801,41
Matthew,Clark,Verizon,1.137263,77
Jonathan,Evans,AT&T,8.214232,98
Benjamin,Shepherd,T-Mobile,6.153088,88
Anthony,Hampton,T-Mobile,6.843433,91
Katherine,Strickland,Sprint,5.472304,23
Phyllis,Gilbert,T-Mobile,3.106746,83
Douglas,Romero,AT&T,2.689593,70
David,Butler,T-Mobile,1.213328,57
Michelle,Wright,T-Mobile,2.055879,59
Kevin,Porter,T-Mobile,3.621761,86
Jerry,King,Verizon,8.898751,84
Leslie,Perry,T-Mobile,6.163755,93
Justin,Williams,T-Mobile,5.469294,42
Erica,Sellers,Sprint,1.569011,90
Rodney,Rush,T-Mobile,1.964745,63
Elizabeth,Barber,Verizon,8.388275,72
Amy,Elliott,T-Mobile,5.363109,69
Richard,Miller,AT&T,0.771023,99
Mary,Reed,T-Mobile,2.109749,94
Margaret,Stokes,T-Mobile,7.256487,44
John,Garcia,Verizon,6.484792,76
Dennis,Jones,Sprint,3.806981,28
William,Meyer,T-Mobile,5.095302,23
Christine,Henderson,Sprint,4.837374,37
Jeffrey,Hughes,AT&T,9.300164,95
Emily,Walker,T-Mobile,4.409005,32
Bryan,Perkins,T-Mobile,9.123977,42
Carl,Armstrong,AT&T,4.304336,85
Penny,Smith,AT&T,1.262311,83
Katherine,White,AT&T,2.483357,96
Mary,Edwards,Sprint,7.392434,60
Michael,Bates,T-Mobile,2.929315,95
Angela,Koch,Verizon,4.259282,40
John,Woods,AT&T,2.721486,25
Ashley,Wallace,AT&T,3.188581,31
Ashley,Meyer,AT&T,6.604952,76
John,Nunez,Verizon,8.735579,41
Sophia,Fuller,Sprint,5.016124,22
Michael,Wood,T-Mobile,1.854902,83
Katherine,Green,AT&T,2.455007,20
Oscar,Davis,Verizon,9.728699,64
Victoria,Duncan,Sprint,0.98719,51
Donna,Austin,Verizon,6.985298,66
Amanda,Figueroa,T-Mobile,4.367509,37
Michelle,Murphy,Verizon,7.072843,38
Gary,Mcbride,Verizon,9.203658,90
Paul,Osborn,Sprint,5.984905,72
Jared,Chambers,AT&T,3.559126,29
Timothy,Wood,Sprint,5.498082,60
Joseph,Wright,AT&T,7.374446,51
Michele,Rhodes,Verizon,5.147487,99
Maria,Stuart,T-Mobile,4.588531,64
Jennifer,Ray,Verizon,7.376917,42
Dillon,Mckee,AT&T,0.514881,18
Jessica,Smith,AT&T,2.283774,95
Kari,Duke,T-Mobile,8.266143,75
Keith,Nelson,Sprint,7.123211,18
Thomas,Davis,T-Mobile,2.64864,20
Edwin,Hall,AT&T,7.550423,62
April,Evans,T-Mobile,7.791109,49
Katrina,Howard,Verizon,2.572255,100
Michael,Schmidt,Sprint,8.035079,98
David,Smith,T-Mobile,5.301032,83
Tiffany,Roach,T-Mobile,4.172687,98
Misty,Henry,Verizon,2.06905,68
Jaime,Parker,AT&T,4.385817,88
Christina,Thompson,AT&T,6.948177,53
Jennifer,Long,AT&T,3.221495,91
Danielle,Fleming,T-Mobile,6.671675,84
Elizabeth,Haas,T-Mobile,0.939166,60
Felicia,Beck,Sprint,1.810424,51
Corey,Shannon,T-Mobile,9.097089,61
Jason,Brown,T-Mobile,2.233185,51
Rebekah,Haney,T-Mobile,9.797043,75
Leah,Bentley,AT&T,7.169604,87
Jeremiah,Schneider,T-Mobile,2.315328,90
George,Murphy,Verizon,6.111776,55
Manuel,Norman,Verizon,9.92182,21
Danielle,Johnson,Verizon,6.099372,64
Manuel,Mills,Sprint,9.416014,100
Clarence,Powell,Sprint,0.787196,48
Tristan,Hernandez,Sprint,9.524087,40
Amy,Smith,Sprint,2.579877,49
Adam,Woods,T-Mobile,6.707129,34
Jody,White,Verizon,1.373509,42
Kathryn,Morris,AT&T,9.548532,88
Kimberly,Johnson,Sprint,9.023573,54
Timothy,Padilla,AT&T,8.685987,75
Caitlin,Chapman,Sprint,5.118897,89
Brett,Anthony,T-Mobile,9.494128,80
Julie,Price,Verizon,9.436503,79
Beverly,Bishop,Sprint,9.708901,65
Heidi,Little,Sprint,4.066874,69
Jenna,Oneal,AT&T,9.551265,23
Alex,Carpenter,T-Mobile,7.279201,46
Brandon,Anderson,Verizon,6.869011,72
Chelsea,Bauer,Verizon,9.309782,55
Karen,Smith,Sprint,4.243676,80
Vincent,Hill,Sprint,5.205722,98
Crystal,Rhodes,AT&T,2.037728,38
Megan,Pollard,AT&T,3.543173,56
Troy,Bell,AT&T,9.523015,46
James,Donovan,Verizon,7.088447,33
Adam,Parsons,Verizon,7.941952,69
Charles,Hale,Sprint,5.010162,60
Nancy,Johnson,AT&T,4.543534,30
Amy,Perez,T-Mobile,3.008023,92
Ryan,Ryan,Verizon,4.734632,33
Zachary,Kemp,AT&T,5.421979,96
Lisa,George,T-Mobile,7.052106,91
Michael,Walters,T-Mobile,6.562262,67
Karen,Hale,AT&T,7.872448,19
Christopher,Thompson,AT&T,8.637394,57
Megan,Barrera,Verizon,2.666987,75
Danielle,Ruiz,Verizon,8.651439,44
Richard,Cooke,AT&T,7.607928,39
Larry,Jackson,AT&T,7.091376,29
Lisa,Santos,Verizon,4.158342,49
Nicholas,Thomas,Verizon,4.489436,43
Timothy,Fischer,Sprint,1.090165,57
Shannon,Wheeler,T-Mobile,4.106064,31
Maria,Stevens,Verizon,9.241505,83
Michael,Ramos,AT&T,8.803038,52
Denise,Brady,Sprint,1.299102,95
Jodi,Henderson,Sprint,3.155819,80
Keith,Rangel,AT&T,2.092117,25
Chloe,Jimenez,Sprint,1.569412,71
Toni,Hernandez,Sprint,3.295268,91
Calvin,Johnston,T-Mobile,6.382457,61
Jared,Johnson,Sprint,5.044438,98
Stephanie,Edwards,Sprint,8.517098,100
Ryan,Johnson,AT&T,7.070864,43
Marie,Harmon,T-Mobile,6.73827,61
Shelia,Pratt,Sprint,1.753762,86
Krystal,Lee,Sprint,1.749187,31
Benjamin,Hanson,T-Mobile,0.868608,93
Brittney,Reed,Verizon,4.896527,79
Eric,Friedman,Sprint,1.513565,52
Catherine,Norman,T-Mobile,6.462238,50
Brandon,Price,Sprint,2.222195,63
Erica,Hamilton,T-Mobile,2.683583,91
Margaret,Hurst,T-Mobile,8.003455,77
Trevor,Franklin,AT&T,3.846084,36
Lynn,Salinas,AT&T,8.077292,66
Heather,Trujillo,Verizon,5.848265,88
Laura,Everett,T-Mobile,7.643843,18
Heidi,Reyes,Verizon,1.448472,50
Ashlee,Jimenez,Sprint,2.44774,29
Manuel,Cole,Verizon,5.615377,71
Morgan,Nelson,T-Mobile,6.271345,88
Brian,Barrett,Verizon,6.286559,80
Tammy,Davis,Verizon,3.617455,44
Heather,Mejia,T-Mobile,0.777284,62
Jacob,Moreno,AT&T,9.231175,43
Todd,Moore,AT&T,6.253053,36
Reginald,Hunter,Verizon,1.601586,46
Harold,Brennan,Verizon,8.474438,70
Donald,Lopez,T-Mobile,1.626132,33
Robert,Hartman,T-Mobile,1.007792,38
Victoria,Snyder,Sprint,1.863738,20
Lisa,Johnson,T-Mobile,4.471231,48
Pamela,Mckay,T-Mobile,8.622163,72
Michael,George,AT&T,5.522304,41
Alexis,Graves,Sprint,7.879867,19
Brian,Henderson,T-Mobile,5.598906,52
Jennifer,Pruitt,AT&T,9.400583,18
Robin,Torres,AT&T,2.866051,26
Patricia,Lee,AT&T,7.715158,100
Whitney,Hill,Sprint,2.548015,80
Cory,Martinez,Sprint,1.190905,79
Karen,Perez,AT&T,8.565531,58
Patricia,Hunter,Verizon,9.507018,94
Stephen,Schwartz,T-Mobile,7.059157,91
Elizabeth,Best,Sprint,4.388082,25
Richard,Galvan,Verizon,7.684327,80
Samantha,Wilson,AT&T,5.907326,28
Rachel,Jones,Verizon,3.923808,99
Madison,Hogan,Verizon,2.665711,73
Seth,Smith,T-Mobile,2.887659,65
Alison,Berry,AT&T,1.024764,53
Mitchell,Baker,AT&T,2.377042,18
Victoria,Dawson,T-Mobile,1.840694,69
Anthony,Miller,AT&T,9.024952,55
Ricardo,Jones,Verizon,1.142128,35
Kyle,Yates,Sprint,1.547765,84
Christopher,Ramirez,Verizon,5.221264,37
Eric,Murphy,Verizon,2.730816,25
Daniel,Solis,Verizon,1.439638,58
Ruth,Maynard,Verizon,1.296346,86
Charles,Russell,Sprint,1.924595,54
Valerie,Padilla,T-Mobile,2.448002,62
Jamie,Lee,T-Mobile,4.545535,84
Sydney,Hodges,T-Mobile,6.725996,55
Julie,Clark,AT&T,7.347266,47
Keith,Sawyer,Sprint,3.274574,31
Jeffrey,Martinez,Sprint,0.758048,100
Brian,Wallace,Sprint,0.603269,48
Gary,Smith,AT&T,6.155618,71
Alan,Pope,Sprint,8.167054,97
David,Barton,AT&T,4.996027,92
Frederick,Clayton,Verizon,9.812319,69
William,Fox,T-Mobile,1.198673,79
Erica,Vazquez,Verizon,2.324177,59
Steven,Mcdowell,T-Mobile,6.245351,68
Michael,Buchanan,AT&T,1.324689,30
Miranda,Johnson,Sprint,5.279338,58
Patrick,Caldwell,Verizon,6.445395,54
Victoria,Ryan,Verizon,3.587531,72
Andrew,Campbell,Sprint,3.601174,89
Kevin,Wallace,Verizon,4.887729,63
Lisa,Frey,Verizon,2.846015,41
Cynthia,Smith,Sprint,2.450343,76
Dean,Williams,AT&T,8.771793,42
Mary,Anderson,Verizon,2.570491,94
Karen,Tran,T-Mobile,2.100975,84
William,Kent,Verizon,4.322108,41
Spencer,Cannon,AT&T,6.383508,36
Patricia,Alvarez,Sprint,8.592322,54
